1665691560.4792478,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665691620.919878,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665691680.3876932,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665691740.862533,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665691800.292851,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665691860.7719119,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665691920.199712,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665691980.628793,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692040.045523,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692100.501824,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692160.964472,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692220.412216,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692280.874101,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692340.340878,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692400.783238,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692460.255831,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692520.745829,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692580.1922162,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692640.650432,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692700.098349,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692760.57167,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692820.0402932,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692880.492697,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665692940.983521,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693000.426711,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693060.852511,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693120.317724,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693180.769305,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693240.212131,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693300.6930718,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693360.149625,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693420.583991,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693480.058251,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693540.508075,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693600.950164,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693660.366891,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693720.874618,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693780.321186,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693840.749373,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693900.192447,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665693960.665421,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694020.1341991,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694080.594941,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694140.068167,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694200.492567,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694260.931991,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694320.410969,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694380.844018,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694440.3079062,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694500.7752802,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694560.210679,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694620.667853,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694680.1161191,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694740.5956092,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694800.0304189,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694860.714093,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694920.139402,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665694980.57157,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695041.004391,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695100.451817,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695160.934336,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695220.3890188,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695280.847733,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695340.299187,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695400.774901,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695460.275748,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695520.763388,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695580.230603,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695640.692378,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695700.144267,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695760.621598,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695820.054024,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695880.4890099,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665695940.9772968,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696000.427448,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696060.862564,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696120.3074071,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696180.781397,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696240.2343209,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696300.692775,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696360.156988,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696420.6121721,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696480.097805,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696540.579099,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696600.04549,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696660.499532,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696720.959104,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696780.39854,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696840.847734,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696900.2928078,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665696960.7602088,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697020.195337,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697080.6785338,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697140.116221,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697200.559606,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697260.018801,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697320.506361,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697380.972477,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697440.406066,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697500.850461,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697560.383716,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697620.829377,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697680.261523,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697740.746485,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697800.2196321,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697860.662851,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697920.092711,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665697980.5775099,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698040.048507,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698100.5135942,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698160.963788,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698220.421472,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698280.880316,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698340.341015,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698400.7857978,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698460.132925,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698520.603921,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698580.08432,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698640.5332649,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698700.999438,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698760.471712,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698820.943479,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698880.385493,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665698940.849542,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699000.309299,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699060.763028,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699120.229263,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699180.727999,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699240.155009,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699300.593347,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699360.039659,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699420.520185,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699480.979003,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699540.4147751,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699600.885292,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699660.355606,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699720.8406951,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699780.3006458,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699840.794251,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699900.2765281,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665699960.779146,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700020.23423,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700080.7227259,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700140.189295,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700200.637811,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700260.0310369,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700320.5088189,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700380.027387,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700440.47002,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700500.9371781,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700560.414639,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700620.838041,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700680.297743,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700740.770279,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700800.44629,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700860.8917608,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700920.332851,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665700980.80851,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701040.2607832,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701100.708811,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701160.167577,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701220.614362,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701280.069994,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701340.528942,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701400.969325,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701460.432427,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701520.875353,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701580.3335521,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701640.784489,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701700.208928,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701760.655672,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701820.1208692,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701880.5846689,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665701940.107799,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702000.605957,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702060.9329002,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702120.3891242,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702180.868033,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702240.324932,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702300.7652102,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702360.233623,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702420.71381,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702480.170033,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702540.649181,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702600.11443,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702660.587897,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702720.055935,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702780.497483,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702840.971641,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702900.449345,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
1665702960.903372,20,Canari,Exécution de Canari,8a25423c7f30fd0890a604cc80e58825f48437d7
